@class: format(){
   Output_every: 1
//@PHREEQCOutput: chemistry1.inp

Output_every: 1
 The column headers in this file can be edited and determine the output for the next run.
Var: 	 T                   	 Ca.tot                	 Si.tot                	 waterbalance            	 watervolume             	 pH                      	 Ca.bulksolution         	 Ca.bulksolid            	 Si.bulksolid            	 Si.bulksolution         	 Portlandite[s].tot      	 CSHQ_JenD.tot.con       	 CSHQ_JenH.tot.con       	 CSHQ_TobD.tot.con       	 CSHQ_TobH.tot.con       	 Ca.bulkss               	 Si.bulkss               	
Data:	 2.98150000e2            	 1.12345000              	 3.14558000e-1           	 50.0000000              	 2.27387396e-2           	 12.4800294              	 4.43236380e-4           	 1.12300676              	 3.14557291e-1           	 7.08956864e-7           	 6.11325771e-1           	 1.68589645e-1           	 1.12043852e-1           	 1.26846834e-1           	 5.54593813e-3           	 5.11680993e-1           	 3.14557291e-1           	

}

@format()

Output_every: 1
// The column headers in this file can be edited and determine the output for the next run.
Var: 	 T                       	 Ca.tot                  	 Si.tot                  	 waterbalance            	 watervolume             	 pH                      	 Ca.bulksolution         	 Ca.bulksolid            	 Si.bulksolid            	 Si.bulksolution         	 Portlandite[s].tot      	 CSHQ_JenD.tot.con       	 CSHQ_JenH.tot.con       	 CSHQ_TobD.tot.con       	 CSHQ_TobH.tot.con       	 Ca.bulkss               	 Si.bulkss               	
Data:	 2.98150000e2            	 1.02000000              	 1.44000000e-1           	 95.9000000              	 7.43838751e-2           	 12.4800294              	 1.44993258e-3           	 1.01855007              	 1.43997681e-1           	 2.31916806e-6           	 7.84313321e-1           	 7.71767769e-2           	 5.12913080e-2           	 5.80678003e-2           	 2.53881328e-3           	 2.34236746e-1           	 1.43997681e-1           	
Data:	 2.98150000e2            	 1.47000000              	 2.62000000e-1           	 1.42000000e2            	 1.09768465e-1           	 12.4800294              	 2.13966903e-3           	 1.46786033              	 2.61996578e-1           	 3.42240194e-6           	 1.04167829              	 1.40419285e-1           	 9.33219693e-2           	 1.05651458e-1           	 4.61924378e-3           	 4.26182043e-1           	 2.61996578e-1           	
Data:	 2.98150000e2            	 1.60000000              	 2.12000000e-1           	 85.4000000              	 5.19017491e-2           	 12.4800294              	 1.01169826e-3           	 1.59898830              	 2.11998382e-1           	 1.61821200e-6           	 1.25413684              	 1.13622329e-1           	 7.55128431e-2           	 8.54894302e-2           	 3.73772900e-3           	 3.44851465e-1           	 2.11998382e-1           	
Data:	 2.98150000e2            	 1.31000000              	 3.67000000e-1           	 69.2000000              	 3.74173298e-2           	 12.4800294              	 7.29359764e-4           	 1.30927064              	 3.66998833e-1           	 1.16661140e-6           	 7.12284549e-1           	 1.96696134e-1           	 1.30723287e-1           	 1.47994154e-1           	 6.47053138e-3           	 5.96986091e-1           	 3.66998833e-1           	
Data:	 2.98150000e2            	 5.26000000e-1           	 1.94000000e-1           	 75.2000000              	 6.14320168e-2           	 12.4800294              	 1.19746763e-3           	 5.24802532e-1           	 1.93998085e-1           	 1.91535022e-6           	 2.09231616e-1           	 1.03974917e-1           	 6.91012205e-2           	 7.82307185e-2           	 3.42036699e-3           	 3.15570916e-1           	 1.93998085e-1           	
Data:	 2.98150000e2            	 1.63000000              	 1.06000000e-1           	 81.9000000              	 5.02452307e-2           	 12.4800294              	 9.79408469e-4           	 1.62902059              	 1.05998433e-1           	 1.56656445e-6           	 1.45659609              	 5.68107584e-2           	 3.77561518e-2           	 4.27444097e-2           	 1.86885114e-3           	 1.72424500e-1           	 1.05998433e-1           	
Data:	 2.98150000e2            	 1.22000000              	 3.32000000e-1           	 83.3000000              	 5.39386380e-2           	 12.4800294              	 1.05140245e-3           	 1.21894860              	 3.31998318e-1           	 1.68171888e-6           	 6.78896804e-1           	 1.77937311e-1           	 1.18256266e-1           	 1.33880018e-1           	 5.85343969e-3           	 5.40051793e-1           	 3.31998318e-1           	
Data:	 2.98150000e2            	 1.67000000              	 3.28000000e-1           	 1.35000000e2            	 9.76754481e-2           	 12.4800294              	 1.90394510e-3           	 1.66809605              	 3.27996955e-1           	 3.04536138e-6           	 1.13455316              	 1.75792746e-1           	 1.16830998e-1           	 1.32266447e-1           	 5.78289192e-3           	 5.33542894e-1           	 3.27996955e-1           	
Data:	 2.98150000e2            	 9.83000000e-1           	 3.15000000e-1           	 84.9000000              	 6.01894272e-2           	 12.4800294              	 1.17324637e-3           	 9.81826754e-1           	 3.14998123e-1           	 1.87660830e-6           	 4.69428672e-1           	 1.68825913e-1           	 1.12200875e-1           	 1.27024602e-1           	 5.55371041e-3           	 5.12398082e-1           	 3.14998123e-1           	
Data:	 2.98150000e2            	 8.72000000e-1           	 1.96000000e-1           	 92.0000000              	 7.19737288e-2           	 12.4800294              	 1.40295265e-3           	 8.70597047e-1           	 1.95997756e-1           	 2.24402363e-6           	 5.51773325e-1           	 1.05046658e-1           	 6.98134942e-2           	 7.90370962e-2           	 3.45562306e-3           	 3.18823722e-1           	 1.95997756e-1           	
Data:	 2.98150000e2            	 7.60000000e-1           	 3.61000000e-1           	 1.49000000e2            	 1.27327342e-1           	 12.4800294              	 2.48193661e-3           	 7.57518063e-1           	 3.60996030e-1           	 3.96985914e-6           	 1.70296554e-1           	 1.93478881e-1           	 1.28585116e-1           	 1.45573493e-1           	 6.36469637e-3           	 5.87221509e-1           	 3.60996030e-1           	
Data:	 2.98150000e2            	 1.56000000              	 2.40000000e-1           	 1.13000000e2            	 7.96168546e-2           	 12.4800294              	 1.55193678e-3           	 1.55844806              	 2.39997518e-1           	 2.48232384e-6           	 1.16805124              	 1.28628703e-1           	 8.54860059e-2           	 9.67802248e-2           	 4.23137985e-3           	 3.90396826e-1           	 2.39997518e-1           	
Data:	 2.98150000e2            	 1.34000000              	 2.20000000e-1           	 1.30000000e2            	 1.01043378e-1           	 12.4800294              	 1.96959469e-3           	 1.33803041              	 2.19996850e-1           	 3.15036793e-6           	 9.80168071e-1           	 1.17909175e-1           	 7.83618604e-2           	 8.87148532e-2           	 3.87874944e-3           	 3.57862334e-1           	 2.19996850e-1           	
Data:	 2.98150000e2            	 2.97000000e-1           	 2.25000000e-1           	 66.4000000              	 5.65102009e-2           	 12.0959534              	 4.23243073e-4           	 2.96576757e-1           	 2.24994172e-1           	 5.82779592e-6           	 0.0                     	 3.18561308e-2           	 1.00710867e-1           	 1.17810273e-1           	 2.45007144e-2           	 2.96576757e-1           	 2.24994172e-1           	
Data:	 2.98150000e2            	 1.36000000              	 3.61000000e-1           	 1.26000000e2            	 9.35047712e-2           	 12.4800294              	 1.82264791e-3           	 1.35817735              	 3.60997085e-1           	 2.91532646e-6           	 7.70954128e-1           	 1.93479446e-1           	 1.28585492e-1           	 1.45573918e-1           	 6.36471496e-3           	 5.87223225e-1           	 3.60997085e-1           	
Data:	 2.98150000e2            	 1.86000000              	 3.97000000e-1           	 1.21000000e2            	 7.86884392e-2           	 12.4800294              	 1.53383958e-3           	 1.85846616              	 3.96997547e-1           	 2.45337736e-6           	 1.21268205              	 2.12774198e-1           	 1.41408690e-1           	 1.60091288e-1           	 6.99943665e-3           	 6.45784106e-1           	 3.96997547e-1           	
Data:	 2.98150000e2            	 3.17000000e-1           	 3.81000000e-1           	 75.8000000              	 6.36353803e-2           	 11.2885837              	 8.74136493e-5           	 3.16912586e-1           	 3.80965660e-1           	 3.43401852e-5           	 0.0                     	 8.45562025e-4           	 3.82531701e-2           	 9.39368024e-2           	 2.79521087e-1           	 3.16912586e-1           	 3.80965660e-1           	
Data:	 2.98150000e2            	 2.85000000e-1           	 3.04000000e-1           	 69.1000000              	 5.85492205e-2           	 11.5029808              	 1.16707479e-4           	 2.84883293e-1           	 3.03978850e-1           	 2.11496332e-5           	 0.0                     	 2.31770157e-3           	 5.71971153e-2           	 1.07092115e-1           	 1.73838210e-1           	 2.84883293e-1           	 3.03978850e-1           	
Data:	 2.98150000e2            	 4.29000000e-1           	 1.69000000e-1           	 74.3000000              	 6.28403209e-2           	 12.4800294              	 1.22491909e-3           	 4.27775081e-1           	 1.68998041e-1           	 1.95925885e-6           	 1.52870993e-1           	 9.05759316e-2           	 6.01963205e-2           	 6.81493231e-2           	 2.97959292e-3           	 2.74904088e-1           	 1.68998041e-1           	
Data:	 2.98150000e2            	 1.46000000              	 1.73000000e-1           	 1.47000000e2            	 1.16957099e-1           	 12.4800294              	 2.27979395e-3           	 1.45772021              	 1.72996353e-1           	 3.64653184e-6           	 1.17631218              	 9.27188612e-2           	 6.16205010e-2           	 6.97616631e-2           	 3.05008690e-3           	 2.81408025e-1           	 1.72996353e-1           	
Data:	 2.98150000e2            	 2.61000000e-1           	 3.83000000e-1           	 1.02000000e2            	 9.14734619e-2           	 10.1334760              	 8.45533320e-5           	 2.60915447e-1           	 3.82779949e-1           	 2.20050653e-4           	 0.0                     	 2.70407269e-6           	 1.21726042e-3           	 1.26046530e-2           	 3.73157364e-1           	 2.60915447e-1           	 3.82779949e-1           	
Data:	 2.98150000e2            	 1.75000000              	 3.79000000e-1           	 66.9000000              	 2.69240274e-2           	 12.4800294              	 5.24818377e-4           	 1.74947518              	 3.78999161e-1           	 8.39447320e-7           	 1.13296852              	 2.03127811e-1           	 1.34997748e-1           	 1.52833347e-1           	 6.68210833e-3           	 6.16506666e-1           	 3.78999161e-1           	
Data:	 2.98150000e2            	 1.64000000              	 1.47000000e-1           	 82.4000000              	 4.96424816e-2           	 12.4800294              	 9.67659342e-4           	 1.63903234              	 1.46998452e-1           	 1.54777172e-6           	 1.39991433              	 7.87850658e-2           	 5.23601688e-2           	 5.92778767e-2           	 2.59171968e-3           	 2.39118012e-1           	 1.46998452e-1           	
Data:	 2.98150000e2            	 1.57000000              	 2.05000000e-1           	 91.3000000              	 5.85048816e-2           	 12.4800294              	 1.14041026e-3           	 1.56885959              	 2.04998176e-1           	 1.82408691e-6           	 1.23539515              	 1.09870509e-1           	 7.30194022e-2           	 8.26665615e-2           	 3.61430885e-3           	 3.33464438e-1           	 2.04998176e-1           	
Data:	 2.98150000e2            	 5.22000000e-1           	 3.03000000e-1           	 57.0000000              	 4.08328882e-2           	 12.4800294              	 7.95937762e-4           	 5.21204062e-1           	 3.02998727e-1           	 1.27310294e-6           	 2.83250419e-2           	 1.62394735e-1           	 1.07926745e-1           	 1.22185784e-1           	 5.34214987e-3           	 4.92879020e-1           	 3.02998727e-1           	
Data:	 2.98150000e2            	 1.79000000              	 3.88000000e-1           	 1.14000000e2            	 7.31447816e-2           	 12.4800294              	 1.42577947e-3           	 1.78857422              	 3.87997719e-1           	 2.28053515e-6           	 1.15742987              	 2.07950665e-1           	 1.38202993e-1           	 1.56462062e-1           	 6.84076131e-3           	 6.31144354e-1           	 3.87997719e-1           	
Data:	 2.98150000e2            	 7.90000000e-1           	 2.99000000e-1           	 71.6000000              	 5.07118427e-2           	 12.4800294              	 9.88503932e-4           	 7.89011496e-1           	 2.98998419e-1           	 1.58111265e-6           	 3.02639658e-1           	 1.60250736e-1           	 1.06501854e-1           	 1.20572640e-1           	 5.27162071e-3           	 4.86371838e-1           	 2.98998419e-1           	
Data:	 2.98150000e2            	 1.37000000              	 1.45000000e-1           	 1.27000000e2            	 9.91893003e-2           	 12.4800294              	 1.93345397e-3           	 1.36806655              	 1.44996907e-1           	 3.09256082e-6           	 1.13220439              	 7.77123209e-2           	 5.16472278e-2           	 5.84707435e-2           	 2.55643058e-3           	 2.35862158e-1           	 1.44996907e-1           	
Data:	 2.98150000e2            	 5.45000000e-1           	 2.06000000e-1           	 1.40000000e2            	 1.25679612e-1           	 12.4800294              	 2.44981812e-3           	 5.42550182e-1           	 2.05996082e-1           	 3.91848560e-6           	 2.07462481e-1           	 1.10405345e-1           	 7.33748515e-2           	 8.30689720e-2           	 3.63190285e-3           	 3.35087701e-1           	 2.05996082e-1           	
Data:	 2.98150000e2            	 9.72000000e-1           	 3.69000000e-1           	 1.06000000e2            	 8.02910294e-2           	 12.4800294              	 1.56507818e-3           	 9.70434922e-1           	 3.68997497e-1           	 2.50334351e-6           	 3.70197665e-1           	 1.97767334e-1           	 1.31435202e-1           	 1.48800125e-1           	 6.50576968e-3           	 6.00237257e-1           	 3.68997497e-1           	
Data:	 2.98150000e2            	 9.96000000e-1           	 2.63000000e-1           	 1.01000000e2            	 7.72411392e-2           	 12.4800294              	 1.50562799e-3           	 9.94494372e-1           	 2.62997592e-1           	 2.40825291e-6           	 5.66684009e-1           	 1.40955787e-1           	 9.36785259e-2           	 1.06055122e-1           	 4.63689259e-3           	 4.27810363e-1           	 2.62997592e-1           	
Data:	 2.98150000e2            	 1.28000000              	 2.21000000e-1           	 1.10000000e2            	 8.20825251e-2           	 12.4800294              	 1.59999902e-3           	 1.27840000              	 2.20997441e-1           	 2.55919943e-6           	 9.18910035e-1           	 1.18445451e-1           	 7.87182663e-2           	 8.91183467e-2           	 3.89639079e-3           	 3.59489966e-1           	 2.20997441e-1           	
Data:	 2.98150000e2            	 5.09000000e-1           	 3.41000000e-1           	 67.4000000              	 5.09571874e-2           	 12.3333805              	 6.85927143e-4           	 5.08314073e-1           	 3.40997314e-1           	 2.68588498e-6           	 0.0                     	 1.16509352e-1           	 1.43694972e-1           	 1.59962462e-1           	 1.29785837e-2           	 5.08314073e-1           	 3.40997314e-1           	
Data:	 2.98150000e2            	 1.54000000              	 1.84000000e-1           	 94.8000000              	 6.30210329e-2           	 12.4800294              	 1.22844163e-3           	 1.53877156              	 1.83998035e-1           	 1.96489316e-6           	 1.23946743              	 9.86153056e-2           	 6.55392492e-2           	 7.41981474e-2           	 3.24405680e-3           	 2.99304133e-1           	 1.83998035e-1           	
Data:	 2.98150000e2            	 4.13000000e-1           	 1.39000000e-1           	 84.4000000              	 7.39131871e-2           	 12.4800294              	 1.44075767e-3           	 4.11559242e-1           	 1.38997696e-1           	 2.30449278e-6           	 1.85455824e-1           	 7.44969924e-2           	 4.95103363e-2           	 5.60515306e-2           	 2.45065888e-3           	 2.26103419e-1           	 1.38997696e-1           	
Data:	 2.98150000e2            	 8.05000000e-1           	 1.28000000e-1           	 1.41000000e2            	 1.23756268e-1           	 12.4800294              	 2.41232721e-3           	 8.02587673e-1           	 1.27996141e-1           	 3.85851887e-6           	 5.94380155e-1           	 6.86006163e-2           	 4.55916336e-2           	 5.16150978e-2           	 2.25669123e-3           	 2.08207518e-1           	 1.27996141e-1           	
Data:	 2.98150000e2            	 1.53000000              	 3.53000000e-1           	 1.41000000e2            	 1.05638380e-1           	 12.4800294              	 2.05916307e-3           	 1.52794084              	 3.52996706e-1           	 3.29363261e-6           	 9.53731590e-1           	 1.89191575e-1           	 1.25735794e-1           	 1.42347725e-1           	 6.22366083e-3           	 5.74209247e-1           	 3.52996706e-1           	
Data:	 2.98150000e2            	 1.71000000              	 2.07000000e-1           	 97.4000000              	 6.20451701e-2           	 12.4800294              	 1.20941956e-3           	 1.70879058              	 2.06998066e-1           	 1.93446734e-6           	 1.37207298              	 1.10942367e-1           	 7.37317536e-2           	 8.34730272e-2           	 3.64956876e-3           	 3.36717599e-1           	 2.06998066e-1           	
Data:	 2.98150000e2            	 1.80000000              	 1.27000000e-1           	 67.7000000              	 3.24988877e-2           	 12.4800294              	 6.33486708e-4           	 1.79936651              	 1.26998987e-1           	 1.01326238e-6           	 1.59278104              	 6.80661828e-2           	 4.52364517e-2           	 5.12129900e-2           	 2.23911047e-3           	 2.06585476e-1           	 1.26998987e-1           	
Data:	 2.98150000e2            	 9.08000000e-1           	 3.23000000e-1           	 1.26000000e2            	 1.02497413e-1           	 12.4800294              	 1.99793757e-3           	 9.06002062e-1           	 3.22996804e-1           	 3.19570238e-6           	 3.80592764e-1           	 1.73112874e-1           	 1.15049968e-1           	 1.30250111e-1           	 5.69473461e-3           	 5.25409298e-1           	 3.22996804e-1           	
Data:	 2.98150000e2            	 3.90000000e-1           	 2.85000000e-1           	 1.13000000e2            	 1.00157253e-1           	 12.1672500              	 8.92722999e-4           	 3.89107277e-1           	 2.84991403e-1           	 8.59669602e-6           	 0.0                     	 5.35149300e-2           	 1.28389096e-1           	 1.46659221e-1           	 2.31462009e-2           	 3.89107277e-1           	 2.84991403e-1           	
Data:	 2.98150000e2            	 1.28000000              	 3.06000000e-1           	 1.39000000e2            	 1.09195377e-1           	 12.4800294              	 2.12849808e-3           	 1.27787150              	 3.05996595e-1           	 3.40453400e-6           	 7.80115938e-1           	 1.64001468e-1           	 1.08994572e-1           	 1.23394690e-1           	 5.39500509e-3           	 4.97755564e-1           	 3.05996595e-1           	
Data:	 2.98150000e2            	 9.66000000e-1           	 1.60000000e-1           	 63.0000000              	 4.20653449e-2           	 12.4800294              	 8.19961505e-4           	 9.65180038e-1           	 1.59998688e-1           	 1.31152894e-6           	 7.04914929e-1           	 8.57526525e-2           	 5.69907929e-2           	 6.45202883e-2           	 2.82092595e-3           	 2.60265110e-1           	 1.59998688e-1           	
Data:	 2.98150000e2            	 4.86000000e-1           	 3.81000000e-1           	 1.17000000e2            	 1.00655210e-1           	 12.0264523              	 6.37551580e-4           	 4.85362448e-1           	 3.80987722e-1           	 1.22778336e-5           	 0.0                     	 4.03884066e-2           	 1.66226469e-1           	 2.00369609e-1           	 5.42478840e-2           	 4.85362448e-1           	 3.80987722e-1           	
Data:	 2.98150000e2            	 4.51000000e-1           	 3.34000000e-1           	 54.0000000              	 3.90573376e-2           	 12.1435225              	 3.28467482e-4           	 4.50671533e-1           	 3.33996431e-1           	 3.56867039e-6           	 0.0                     	 5.71857698e-2           	 1.50481587e-1           	 1.73122332e-1           	 2.99684325e-2           	 4.50671533e-1           	 3.33996431e-1           	
Data:	 2.98150000e2            	 1.64000000e-1           	 1.19000000e-1           	 1.07000000e2            	 1.01639589e-1           	 12.1747968              	 9.22880170e-4           	 1.63077120e-1           	 1.18991451e-1           	 8.54939483e-6           	 0.0                     	 2.30018248e-2           	 5.35786697e-2           	 6.10751999e-2           	 9.35862861e-3           	 1.63077120e-1           	 1.18991451e-1           	
Data:	 2.98150000e2            	 6.05000000e-1           	 3.50000000e-1           	 1.18000000e2            	 9.93367446e-2           	 12.4800294              	 1.93632804e-3           	 6.03063672e-1           	 3.49996903e-1           	 3.09715789e-6           	 3.37341161e-2           	 1.87583805e-1           	 1.24667278e-1           	 1.41138039e-1           	 6.17077150e-3           	 5.69329556e-1           	 3.49996903e-1           	
Data:	 2.98150000e2            	 2.21000000e-1           	 1.04000000e-1           	 76.5000000              	 7.02504060e-2           	 12.4800294              	 1.36936066e-3           	 2.19630639e-1           	 1.03997810e-1           	 2.19029323e-6           	 5.04604943e-2           	 5.57385071e-2           	 3.70435388e-2           	 4.19376479e-2           	 1.83357828e-3           	 1.69170145e-1           	 1.03997810e-1           	
Data:	 2.98150000e2            	 1.65000000              	 1.46000000e-1           	 1.28000000e2            	 9.51270853e-2           	 12.4800294              	 1.85427097e-3           	 1.64814573              	 1.45997034e-1           	 2.96590757e-6           	 1.41065669              	 7.82483472e-2           	 5.20034683e-2           	 5.88740497e-2           	 2.57406374e-3           	 2.37489035e-1           	 1.45997034e-1           	
Data:	 2.98150000e2            	 5.21000000e-1           	 2.28000000e-1           	 1.07000000e2            	 9.25858223e-2           	 12.4800294              	 1.80473524e-3           	 5.19195265e-1           	 2.27997113e-1           	 2.88667513e-6           	 1.48319139e-1           	 1.22196984e-1           	 8.12115173e-2           	 9.19410004e-2           	 4.01980154e-3           	 3.70876126e-1           	 2.27997113e-1           	
Data:	 2.98150000e2            	 1.83000000              	 3.28000000e-1           	 1.17000000e2            	 7.67784709e-2           	 12.4800294              	 1.49660940e-3           	 1.82850339              	 3.27997606e-1           	 2.39382766e-6           	 1.29495944              	 1.75793096e-1           	 1.16831230e-1           	 1.32266710e-1           	 5.78290341e-3           	 5.33543954e-1           	 3.27997606e-1           	
Data:	 2.98150000e2            	 6.44000000e-1           	 2.54000000e-1           	 1.33000000e2            	 1.15810122e-1           	 12.4800294              	 2.25743643e-3           	 6.41742564e-1           	 2.53996389e-1           	 3.61077097e-6           	 2.28574189e-1           	 1.36131517e-1           	 9.04723392e-2           	 1.02425341e-1           	 4.47819300e-3           	 4.13168375e-1           	 2.53996389e-1           	
Data:	 2.98150000e2            	 1.78000000              	 1.72000000e-1           	 76.3000000              	 4.04536179e-2           	 12.4800294              	 7.88544811e-4           	 1.77921146              	 1.71998739e-1           	 1.26127791e-6           	 1.49942622              	 9.21841811e-2           	 6.12651553e-2           	 6.93593699e-2           	 3.03249802e-3           	 2.79785234e-1           	 1.71998739e-1           	
Data:	 2.98150000e2            	 1.90000000              	 1.83000000e-1           	 1.03000000e2            	 6.47703227e-2           	 12.4800294              	 1.26253978e-3           	 1.89873746              	 1.82997981e-1           	 2.01943316e-6           	 1.60106009              	 9.80793179e-2           	 6.51830343e-2           	 7.37948703e-2           	 3.22642490e-3           	 2.97677374e-1           	 1.82997981e-1           	
Data:	 2.98150000e2            	 1.17000000              	 3.26000000e-1           	 95.7000000              	 6.73853005e-2           	 12.4800294              	 1.31351241e-3           	 1.16868649              	 3.25997899e-1           	 2.10096391e-6           	 6.38395398e-1           	 1.74721336e-1           	 1.16118944e-1           	 1.31460318e-1           	 5.74764671e-3           	 5.30291090e-1           	 3.25997899e-1           	
Data:	 2.98150000e2            	 1.46000000              	 3.29000000e-1           	 1.23000000e2            	 8.94223163e-2           	 12.4800294              	 1.74307039e-3           	 1.45825693              	 3.28997212e-1           	 2.78804217e-6           	 9.23086947e-1           	 1.76328843e-1           	 1.17187285e-1           	 1.32669806e-1           	 5.80052739e-3           	 5.35169983e-1           	 3.28997212e-1           	
Data:	 2.98150000e2            	 9.45000000e-1           	 1.65000000e-1           	 1.09000000e2            	 8.83732860e-2           	 12.4800294              	 1.72262210e-3           	 9.43277378e-1           	 1.64997245e-1           	 2.75533511e-6           	 6.74881266e-1           	 8.84316710e-2           	 5.87712555e-2           	 6.65359816e-2           	 2.90905516e-3           	 2.68396112e-1           	 1.64997245e-1           	
Data:	 2.98150000e2            	 9.42000000e-1           	 2.45000000e-1           	 1.35000000e2            	 1.12649959e-1           	 12.4800294              	 2.19583673e-3           	 9.39804163e-1           	 2.44996488e-1           	 3.51224222e-6           	 5.41275661e-1           	 1.31307943e-1           	 8.72666159e-2           	 9.87960850e-2           	 4.31951635e-3           	 3.98528502e-1           	 2.44996488e-1           	
Data:	 2.98150000e2            	 1.99000000              	 1.78000000e-1           	 71.7000000              	 3.19338030e-2           	 12.4800294              	 6.22471759e-4           	 1.98937753              	 1.77999004e-1           	 9.95643964e-7           	 1.69983184              	 9.54000743e-2           	 6.34024221e-2           	 7.17790076e-2           	 3.13828830e-3           	 2.89545688e-1           	 1.77999004e-1           	
Data:	 2.98150000e2            	 7.10000000e-1           	 1.45000000e-1           	 93.6000000              	 7.76399226e-2           	 12.4800294              	 1.51340130e-3           	 7.08486599e-1           	 1.44997579e-1           	 2.42068632e-6           	 4.72623347e-1           	 7.77126810e-2           	 5.16474672e-2           	 5.84710144e-2           	 2.55644242e-3           	 2.35863251e-1           	 1.44997579e-1           	
Data:	 2.98150000e2            	 8.52000000e-1           	 2.28000000e-1           	 68.2000000              	 4.77912578e-2           	 12.4800294              	 9.31574239e-4           	 8.51068426e-1           	 2.27998510e-1           	 1.49005357e-6           	 4.80190028e-1           	 1.22197733e-1           	 8.12120148e-2           	 9.19415636e-2           	 4.01982617e-3           	 3.70878397e-1           	 2.27998510e-1           	
Data:	 2.98150000e2            	 1.84000000              	 3.18000000e-1           	 1.20000000e2            	 7.98263870e-2           	 12.4800294              	 1.55602110e-3           	 1.83844398              	 3.17997511e-1           	 2.48885672e-6           	 1.32116688              	 1.70433460e-1           	 1.13269243e-1           	 1.28234121e-1           	 5.60659241e-3           	 5.17277097e-1           	 3.17997511e-1           	
Data:	 2.98150000e2            	 5.02000000e-1           	 3.47000000e-1           	 76.7000000              	 6.03698207e-2           	 12.2765281              	 7.05029230e-4           	 5.01294971e-1           	 3.46996199e-1           	 3.80135271e-6           	 0.0                     	 9.75466539e-2           	 1.51645344e-1           	 1.69469261e-1           	 1.73313438e-2           	 5.01294971e-1           	 3.46996199e-1           	
Data:	 2.98150000e2            	 1.51000000e-1           	 1.17000000e-1           	 86.7000000              	 8.16577588e-2           	 12.0456589              	 5.41621567e-4           	 1.50458378e-1           	 1.16990482e-1           	 9.51818453e-6           	 0.0                     	 1.34534533e-2           	 5.15039275e-2           	 6.15296770e-2           	 1.54953013e-2           	 1.50458378e-1           	 1.16990482e-1           	
Data:	 2.98150000e2            	 4.68000000e-1           	 2.57000000e-1           	 1.15000000e2            	 1.00894340e-1           	 12.4800294              	 1.96668957e-3           	 4.66033310e-1           	 2.56996854e-1           	 3.14572120e-6           	 4.79841685e-2           	 1.37739641e-1           	 9.15410909e-2           	 1.03635294e-1           	 4.53109400e-3           	 4.18049142e-1           	 2.56996854e-1           	
Data:	 2.98150000e2            	 1.12000000e-1           	 2.51000000e-1           	 1.05000000e2            	 1.01900402e-1           	 7.64411619              	 3.18677418e-4           	 1.11681323e-1           	 1.67457493e-1           	 8.35425072e-2           	 0.0                     	 1.92586542e-11          	 5.14386676e-7           	 9.53215758e-5           	 1.67393427e-1           	 1.11681323e-1           	 1.67457493e-1           	
Data:	 2.98150000e2            	 7.48000000e-1           	 3.87000000e-1           	 79.5000000              	 5.73937531e-2           	 12.4800294              	 1.11875151e-3           	 7.46881248e-1           	 3.86998211e-1           	 1.78944374e-6           	 1.17362765e-1           	 2.07414969e-1           	 1.37846973e-1           	 1.56059005e-1           	 6.82313903e-3           	 6.29518483e-1           	 3.86998211e-1           	
Data:	 2.98150000e2            	 1.08000000              	 3.12000000e-1           	 88.7000000              	 6.23142713e-2           	 12.4800294              	 1.21466504e-3           	 1.07878533              	 3.11998057e-1           	 1.94285748e-6           	 5.71267372e-1           	 1.67218002e-1           	 1.11132265e-1           	 1.25814810e-1           	 5.50081645e-3           	 5.07517963e-1           	 3.11998057e-1           	
Data:	 2.98150000e2            	 6.53000000e-1           	 1.51000000e-1           	 1.34000000e2            	 1.18968256e-1           	 12.4800294              	 2.31899655e-3           	 6.50681003e-1           	 1.50996291e-1           	 3.70923643e-6           	 4.05059827e-1           	 8.09277412e-2           	 5.37841804e-2           	 6.08900255e-2           	 2.66220530e-3           	 2.45621177e-1           	 1.50996291e-1           	
Data:	 2.98150000e2            	 5.57000000e-1           	 3.96000000e-1           	 1.35000000e2            	 1.16780743e-1           	 12.2217561              	 1.19049142e-3           	 5.55809509e-1           	 3.95991370e-1           	 8.62981059e-6           	 0.0                     	 9.13497079e-2           	 1.76816670e-1           	 1.99326837e-1           	 2.53806477e-2           	 5.55809509e-1           	 3.95991370e-1           	
Data:	 2.98150000e2            	 1.73000000              	 1.44000000e-1           	 1.21000000e2            	 8.67254771e-2           	 12.4800294              	 1.69050207e-3           	 1.72830950              	 1.43997296e-1           	 2.70395912e-6           	 1.49407338              	 7.71765707e-2           	 5.12911709e-2           	 5.80676451e-2           	 2.53880650e-3           	 2.34236120e-1           	 1.43997296e-1           	
Data:	 2.98150000e2            	 9.70000000e-1           	 2.80000000e-1           	 92.3000000              	 6.86183774e-2           	 12.4800294              	 1.33754824e-3           	 9.68662452e-1           	 2.79997861e-1           	 2.13940924e-6           	 5.13198257e-1           	 1.50067225e-1           	 9.97339430e-2           	 1.12910567e-1           	 4.93662317e-3           	 4.55464195e-1           	 2.79997861e-1           	
Data:	 2.98150000e2            	 5.43000000e-1           	 2.49000000e-1           	 55.1000000              	 3.97689940e-2           	 12.4800294              	 7.75199735e-4           	 5.42224800e-1           	 2.48998760e-1           	 1.23993246e-6           	 1.37185920e-1           	 1.33452995e-1           	 8.86922068e-2           	 1.00410022e-1           	 4.39008014e-3           	 4.05038880e-1           	 2.48998760e-1           	
