Output_every: 10
// The column headers in this file can be edited and determine the output for the next run.
Var: 	 time_years              	 integrity               	
Data:	 4.48002283              	 5.94253103e-1           	
Data:	 4.48059361              	 5.94239107e-1           	
Data:	 4.48116438              	 5.94225133e-1           	
Data:	 4.48173516              	 5.94211180e-1           	
Data:	 4.48230594              	 5.94197247e-1           	
Data:	 4.48287671              	 5.94183335e-1           	
Data:	 4.48344749              	 5.94169444e-1           	
Data:	 4.48401826              	 5.94155574e-1           	
Data:	 4.48458904              	 5.94141725e-1           	
Data:	 4.48515982              	 5.94127897e-1           	
Data:	 4.48573059              	 5.94114089e-1           	
Data:	 4.48630137              	 5.94100301e-1           	
Data:	 4.48687215              	 5.94086534e-1           	
Data:	 4.48744292              	 5.94072787e-1           	
Data:	 4.48801370              	 5.94059060e-1           	
Data:	 4.48858447              	 5.94045354e-1           	
Data:	 4.48915525              	 5.94031667e-1           	
Data:	 4.48972603              	 5.94018001e-1           	
Data:	 4.49029680              	 5.94004355e-1           	
Data:	 4.49086758              	 5.93990729e-1           	
Data:	 4.49143836              	 5.93977123e-1           	
Data:	 4.49200913              	 5.93963537e-1           	
Data:	 4.49257991              	 5.93949971e-1           	
Data:	 4.49315068              	 5.93936425e-1           	
Data:	 4.49372146              	 5.93922899e-1           	
Data:	 4.49429224              	 5.93909393e-1           	
Data:	 4.49486301              	 5.93895906e-1           	
Data:	 4.49543379              	 5.93882439e-1           	
Data:	 4.49600457              	 5.93868992e-1           	
Data:	 4.49657534              	 5.93855564e-1           	
Data:	 4.49714612              	 5.93842155e-1           	
Data:	 4.49771689              	 5.93828765e-1           	
Data:	 4.49828767              	 5.93815395e-1           	
Data:	 4.49885845              	 5.93802044e-1           	
Data:	 4.49942922              	 5.93788712e-1           	
Data:	 4.50000000              	 5.93775399e-1           	
Data:	 4.50057078              	 5.93762105e-1           	
Data:	 4.50114155              	 5.93748830e-1           	
Data:	 4.50171233              	 5.93735574e-1           	
Data:	 4.50228311              	 5.93722337e-1           	
Data:	 4.50285388              	 5.93709119e-1           	
Data:	 4.50342466              	 5.93695920e-1           	
Data:	 4.50399543              	 5.93682739e-1           	
Data:	 4.50456621              	 5.93669578e-1           	
Data:	 4.50513699              	 5.93656435e-1           	
Data:	 4.50570776              	 5.93643310e-1           	
Data:	 4.50627854              	 5.93630204e-1           	
Data:	 4.50684932              	 5.93617117e-1           	
Data:	 4.50742009              	 5.93604048e-1           	
Data:	 4.50799087              	 5.93590997e-1           	
Data:	 4.50856164              	 5.93577964e-1           	
Data:	 4.50913242              	 5.93564950e-1           	
Data:	 4.50970320              	 5.93551953e-1           	
Data:	 4.51027397              	 5.93538975e-1           	
Data:	 4.51084475              	 5.93526015e-1           	
Data:	 4.51141553              	 5.93513073e-1           	
Data:	 4.51198630              	 5.93500149e-1           	
Data:	 4.51255708              	 5.93487243e-1           	
Data:	 4.51312785              	 5.93474355e-1           	
Data:	 4.51369863              	 5.93461484e-1           	
Data:	 4.51426941              	 5.93448632e-1           	
Data:	 4.51484018              	 5.93435797e-1           	
Data:	 4.51541096              	 5.93422980e-1           	
Data:	 4.51598174              	 5.93410181e-1           	
Data:	 4.51655251              	 5.93397399e-1           	
Data:	 4.51712329              	 5.93384635e-1           	
Data:	 4.51769406              	 5.93371889e-1           	
Data:	 4.51826484              	 5.93359160e-1           	
Data:	 4.51883562              	 5.93346449e-1           	
Data:	 4.51940639              	 5.93333755e-1           	
Data:	 4.51997717              	 5.93321079e-1           	
Data:	 4.52054795              	 5.93308419e-1           	
Data:	 4.52111872              	 5.93295777e-1           	
Data:	 4.52168950              	 5.93283152e-1           	
Data:	 4.52226027              	 5.93270544e-1           	
Data:	 4.52283105              	 5.93257953e-1           	
Data:	 4.52340183              	 5.93245379e-1           	
Data:	 4.52397260              	 5.93232821e-1           	
Data:	 4.52454338              	 5.93220281e-1           	
Data:	 4.52511416              	 5.93207758e-1           	
Data:	 4.52568493              	 5.93195251e-1           	
Data:	 4.52625571              	 5.93182761e-1           	
Data:	 4.52682648              	 5.93170288e-1           	
Data:	 4.52739726              	 5.93157832e-1           	
Data:	 4.52796804              	 5.93145392e-1           	
Data:	 4.52853881              	 5.93132969e-1           	
Data:	 4.52910959              	 5.93120562e-1           	
Data:	 4.52968037              	 5.93108172e-1           	
Data:	 4.53025114              	 5.93095798e-1           	
Data:	 4.53082192              	 5.93083441e-1           	
Data:	 4.53139269              	 5.93071101e-1           	
Data:	 4.53196347              	 5.93058777e-1           	
Data:	 4.53253425              	 5.93046469e-1           	
Data:	 4.53310502              	 5.93034178e-1           	
Data:	 4.53367580              	 5.93021902e-1           	
Data:	 4.53424658              	 5.93009643e-1           	
Data:	 4.53481735              	 5.92997400e-1           	
Data:	 4.53538813              	 5.92985173e-1           	
Data:	 4.53595890              	 5.92972961e-1           	
Data:	 4.53652968              	 5.92960766e-1           	
Data:	 4.53710046              	 5.92948586e-1           	
Data:	 4.53767123              	 5.92936423e-1           	
Data:	 4.53824201              	 5.92924275e-1           	
Data:	 4.53881279              	 5.92912143e-1           	
Data:	 4.53938356              	 5.92900026e-1           	
Data:	 4.53995434              	 5.92887925e-1           	
Data:	 4.54052511              	 5.92875840e-1           	
Data:	 4.54109589              	 5.92863771e-1           	
Data:	 4.54166667              	 5.92851717e-1           	
Data:	 4.54223744              	 5.92839678e-1           	
Data:	 4.54280822              	 5.92827655e-1           	
Data:	 4.54337900              	 5.92815648e-1           	
Data:	 4.54394977              	 5.92803656e-1           	
Data:	 4.54452055              	 5.92791679e-1           	
Data:	 4.54509132              	 5.92779717e-1           	
Data:	 4.54566210              	 5.92767771e-1           	
Data:	 4.54623288              	 5.92755840e-1           	
Data:	 4.54680365              	 5.92743924e-1           	
Data:	 4.54737443              	 5.92732023e-1           	
Data:	 4.54794521              	 5.92720137e-1           	
Data:	 4.54851598              	 5.92708267e-1           	
Data:	 4.54908676              	 5.92696411e-1           	
Data:	 4.54965753              	 5.92684571e-1           	
Data:	 4.55022831              	 5.92672745e-1           	
Data:	 4.55079909              	 5.92660935e-1           	
Data:	 4.55136986              	 5.92649139e-1           	
Data:	 4.55194064              	 5.92637359e-1           	
Data:	 4.55251142              	 5.92625594e-1           	
Data:	 4.55308219              	 5.92613843e-1           	
Data:	 4.55365297              	 5.92602107e-1           	
Data:	 4.55422374              	 5.92590386e-1           	
Data:	 4.55479452              	 5.92578680e-1           	
Data:	 4.55536530              	 5.92566987e-1           	
Data:	 4.55593607              	 5.92555310e-1           	
Data:	 4.55650685              	 5.92543647e-1           	
Data:	 4.55707763              	 5.92531998e-1           	
Data:	 4.55764840              	 5.92520363e-1           	
Data:	 4.55821918              	 5.92508743e-1           	
Data:	 4.55878995              	 5.92497137e-1           	
Data:	 4.55936073              	 5.92485545e-1           	
Data:	 4.55993151              	 5.92473968e-1           	
Data:	 4.56050228              	 5.92462404e-1           	
Data:	 4.56107306              	 5.92450855e-1           	
Data:	 4.56164384              	 5.92439320e-1           	
Data:	 4.56221461              	 5.92427799e-1           	
Data:	 4.56278539              	 5.92416292e-1           	
Data:	 4.56335616              	 5.92404800e-1           	
Data:	 4.56392694              	 5.92393321e-1           	
Data:	 4.56449772              	 5.92381856e-1           	
Data:	 4.56506849              	 5.92370405e-1           	
Data:	 4.56563927              	 5.92358968e-1           	
Data:	 4.56621005              	 5.92347545e-1           	
Data:	 4.56678082              	 5.92336135e-1           	
Data:	 4.56735160              	 5.92324740e-1           	
Data:	 4.56792237              	 5.92313358e-1           	
Data:	 4.56849315              	 5.92301990e-1           	
Data:	 4.56906393              	 5.92290636e-1           	
Data:	 4.56963470              	 5.92279295e-1           	
Data:	 4.57020548              	 5.92267968e-1           	
Data:	 4.57077626              	 5.92256655e-1           	
Data:	 4.57134703              	 5.92245355e-1           	
Data:	 4.57191781              	 5.92234069e-1           	
Data:	 4.57248858              	 5.92222797e-1           	
Data:	 4.57305936              	 5.92211538e-1           	
Data:	 4.57363014              	 5.92200292e-1           	
Data:	 4.57420091              	 5.92189060e-1           	
Data:	 4.57477169              	 5.92177840e-1           	
Data:	 4.57534247              	 5.92166634e-1           	
Data:	 4.57591324              	 5.92155441e-1           	
Data:	 4.57648402              	 5.92144261e-1           	
Data:	 4.57705479              	 5.92133095e-1           	
Data:	 4.57762557              	 5.92121941e-1           	
Data:	 4.57819635              	 5.92110801e-1           	
Data:	 4.57876712              	 5.92099673e-1           	
Data:	 4.57933790              	 5.92088559e-1           	
Data:	 4.57990868              	 5.92077457e-1           	
Data:	 4.58047945              	 5.92066369e-1           	
Data:	 4.58105023              	 5.92055294e-1           	
Data:	 4.58162100              	 5.92044231e-1           	
Data:	 4.58219178              	 5.92033182e-1           	
Data:	 4.58276256              	 5.92022145e-1           	
Data:	 4.58333333              	 5.92011121e-1           	
Data:	 4.58390411              	 5.92000110e-1           	
Data:	 4.58447489              	 5.91989111e-1           	
Data:	 4.58504566              	 5.91978125e-1           	
Data:	 4.58561644              	 5.91967152e-1           	
Data:	 4.58618721              	 5.91956191e-1           	
Data:	 4.58675799              	 5.91945243e-1           	
Data:	 4.58732877              	 5.91934308e-1           	
Data:	 4.58789954              	 5.91923385e-1           	
Data:	 4.58847032              	 5.91912475e-1           	
Data:	 4.58904110              	 5.91901577e-1           	
Data:	 4.58961187              	 5.91890691e-1           	
Data:	 4.59018265              	 5.91879818e-1           	
Data:	 4.59075342              	 5.91868957e-1           	
Data:	 4.59132420              	 5.91858109e-1           	
Data:	 4.59189498              	 5.91847273e-1           	
Data:	 4.59246575              	 5.91836449e-1           	
Data:	 4.59303653              	 5.91825637e-1           	
Data:	 4.59360731              	 5.91814837e-1           	
Data:	 4.59417808              	 5.91804049e-1           	
Data:	 4.59474886              	 5.91793274e-1           	
Data:	 4.59531963              	 5.91782510e-1           	
Data:	 4.59589041              	 5.91771759e-1           	
Data:	 4.59646119              	 5.91761019e-1           	
Data:	 4.59703196              	 5.91750292e-1           	
Data:	 4.59760274              	 5.91739577e-1           	
Data:	 4.59817352              	 5.91728873e-1           	
Data:	 4.59874429              	 5.91718182e-1           	
Data:	 4.59931507              	 5.91707503e-1           	
Data:	 4.59988584              	 5.91696836e-1           	
Data:	 4.60045662              	 5.91686180e-1           	
Data:	 4.60102740              	 5.91675537e-1           	
Data:	 4.60159817              	 5.91664905e-1           	
Data:	 4.60216895              	 5.91654285e-1           	
Data:	 4.60273973              	 5.91643677e-1           	
Data:	 4.60331050              	 5.91633080e-1           	
Data:	 4.60388128              	 5.91622495e-1           	
Data:	 4.60445205              	 5.91611921e-1           	
Data:	 4.60502283              	 5.91601359e-1           	
Data:	 4.60559361              	 5.91590809e-1           	
Data:	 4.60616438              	 5.91580270e-1           	
Data:	 4.60673516              	 5.91569742e-1           	
Data:	 4.60730594              	 5.91559226e-1           	
Data:	 4.60787671              	 5.91548721e-1           	
Data:	 4.60844749              	 5.91538227e-1           	
Data:	 4.60901826              	 5.91527745e-1           	
Data:	 4.60958904              	 5.91517274e-1           	
Data:	 4.61015982              	 5.91506815e-1           	
Data:	 4.61073059              	 5.91496367e-1           	
Data:	 4.61130137              	 5.91485930e-1           	
Data:	 4.61187215              	 5.91475505e-1           	
Data:	 4.61244292              	 5.91465090e-1           	
Data:	 4.61301370              	 5.91454687e-1           	
Data:	 4.61358447              	 5.91444296e-1           	
Data:	 4.61415525              	 5.91433915e-1           	
Data:	 4.61472603              	 5.91423545e-1           	
Data:	 4.61529680              	 5.91413186e-1           	
Data:	 4.61586758              	 5.91402839e-1           	
Data:	 4.61643836              	 5.91392502e-1           	
Data:	 4.61700913              	 5.91382176e-1           	
Data:	 4.61757991              	 5.91371861e-1           	
Data:	 4.61815068              	 5.91361556e-1           	
Data:	 4.61872146              	 5.91351263e-1           	
Data:	 4.61929224              	 5.91340981e-1           	
Data:	 4.61986301              	 5.91330709e-1           	
Data:	 4.62043379              	 5.91320448e-1           	
Data:	 4.62100457              	 5.91310198e-1           	
Data:	 4.62157534              	 5.91299958e-1           	
Data:	 4.62214612              	 5.91289729e-1           	
Data:	 4.62271689              	 5.91279511e-1           	
Data:	 4.62328767              	 5.91269304e-1           	
Data:	 4.62385845              	 5.91259108e-1           	
Data:	 4.62442922              	 5.91248922e-1           	
Data:	 4.62500000              	 5.91238747e-1           	
Data:	 4.62557078              	 5.91228583e-1           	
Data:	 4.62614155              	 5.91218430e-1           	
Data:	 4.62671233              	 5.91208286e-1           	
Data:	 4.62728311              	 5.91198154e-1           	
Data:	 4.62785388              	 5.91188032e-1           	
Data:	 4.62842466              	 5.91177920e-1           	
Data:	 4.62899543              	 5.91167818e-1           	
Data:	 4.62956621              	 5.91157727e-1           	
Data:	 4.63013699              	 5.91147646e-1           	
Data:	 4.63070776              	 5.91137575e-1           	
Data:	 4.63127854              	 5.91127515e-1           	
Data:	 4.63184932              	 5.91117464e-1           	
Data:	 4.63242009              	 5.91107424e-1           	
Data:	 4.63299087              	 5.91097393e-1           	
Data:	 4.63356164              	 5.91087373e-1           	
Data:	 4.63413242              	 5.91077363e-1           	
Data:	 4.63470320              	 5.91067363e-1           	
Data:	 4.63527397              	 5.91057373e-1           	
Data:	 4.63584475              	 5.91047393e-1           	
Data:	 4.63641553              	 5.91037424e-1           	
Data:	 4.63698630              	 5.91027464e-1           	
Data:	 4.63755708              	 5.91017514e-1           	
Data:	 4.63812785              	 5.91007575e-1           	
Data:	 4.63869863              	 5.90997645e-1           	
Data:	 4.63926941              	 5.90987726e-1           	
Data:	 4.63984018              	 5.90977816e-1           	
Data:	 4.64041096              	 5.90967917e-1           	
Data:	 4.64098174              	 5.90958027e-1           	
Data:	 4.64155251              	 5.90948147e-1           	
Data:	 4.64212329              	 5.90938277e-1           	
Data:	 4.64269406              	 5.90928416e-1           	
Data:	 4.64326484              	 5.90918565e-1           	
Data:	 4.64383562              	 5.90908724e-1           	
Data:	 4.64440639              	 5.90898893e-1           	
Data:	 4.64497717              	 5.90889071e-1           	
Data:	 4.64554795              	 5.90879259e-1           	
Data:	 4.64611872              	 5.90869457e-1           	
Data:	 4.64668950              	 5.90859664e-1           	
Data:	 4.64726027              	 5.90849880e-1           	
Data:	 4.64783105              	 5.90840107e-1           	
Data:	 4.64840183              	 5.90830343e-1           	
Data:	 4.64897260              	 5.90820589e-1           	
Data:	 4.64954338              	 5.90810844e-1           	
Data:	 4.65011416              	 5.90801108e-1           	
Data:	 4.65068493              	 5.90791383e-1           	
Data:	 4.65125571              	 5.90781666e-1           	
Data:	 4.65182648              	 5.90771959e-1           	
Data:	 4.65239726              	 5.90762261e-1           	
Data:	 4.65296804              	 5.90752572e-1           	
Data:	 4.65353881              	 5.90742892e-1           	
Data:	 4.65410959              	 5.90733222e-1           	
Data:	 4.65468037              	 5.90723561e-1           	
Data:	 4.65525114              	 5.90713909e-1           	
Data:	 4.65582192              	 5.90704267e-1           	
Data:	 4.65639269              	 5.90694634e-1           	
Data:	 4.65696347              	 5.90685010e-1           	
Data:	 4.65753425              	 5.90675395e-1           	
Data:	 4.65810502              	 5.90665790e-1           	
Data:	 4.65867580              	 5.90656193e-1           	
Data:	 4.65924658              	 5.90646606e-1           	
Data:	 4.65981735              	 5.90637027e-1           	
Data:	 4.66038813              	 5.90627458e-1           	
Data:	 4.66095890              	 5.90617895e-1           	
Data:	 4.66152968              	 5.90608335e-1           	
Data:	 4.66210046              	 5.90598774e-1           	
Data:	 4.66267123              	 5.90589210e-1           	
Data:	 4.66324201              	 5.90579641e-1           	
Data:	 4.66381279              	 5.90570063e-1           	
Data:	 4.66438356              	 5.90560476e-1           	
Data:	 4.66495434              	 5.90550877e-1           	
Data:	 4.66552511              	 5.90541264e-1           	
Data:	 4.66609589              	 5.90531637e-1           	
Data:	 4.66666667              	 5.90521995e-1           	
Data:	 4.66723744              	 5.90512336e-1           	
Data:	 4.66780822              	 5.90502659e-1           	
Data:	 4.66837900              	 5.90492964e-1           	
Data:	 4.66894977              	 5.90483250e-1           	
Data:	 4.66952055              	 5.90473517e-1           	
Data:	 4.67009132              	 5.90463764e-1           	
Data:	 4.67066210              	 5.90453991e-1           	
Data:	 4.67123288              	 5.90444198e-1           	
Data:	 4.67180365              	 5.90434384e-1           	
Data:	 4.67237443              	 5.90424549e-1           	
Data:	 4.67294521              	 5.90414693e-1           	
Data:	 4.67351598              	 5.90404816e-1           	
Data:	 4.67408676              	 5.90394918e-1           	
Data:	 4.67465753              	 5.90384998e-1           	
Data:	 4.67522831              	 5.90375057e-1           	
Data:	 4.67579909              	 5.90365094e-1           	
Data:	 4.67636986              	 5.90355110e-1           	
Data:	 4.67694064              	 5.90345105e-1           	
Data:	 4.67751142              	 5.90335078e-1           	
Data:	 4.67808219              	 5.90325031e-1           	
Data:	 4.67865297              	 5.90314962e-1           	
Data:	 4.67922374              	 5.90304873e-1           	
Data:	 4.67979452              	 5.90294763e-1           	
Data:	 4.68036530              	 5.90284632e-1           	
Data:	 4.68093607              	 5.90274481e-1           	
Data:	 4.68150685              	 5.90264309e-1           	
Data:	 4.68207763              	 5.90254117e-1           	
Data:	 4.68264840              	 5.90243905e-1           	
Data:	 4.68321918              	 5.90233673e-1           	
Data:	 4.68378995              	 5.90223420e-1           	
Data:	 4.68436073              	 5.90213148e-1           	
Data:	 4.68493151              	 5.90202856e-1           	
Data:	 4.68550228              	 5.90192545e-1           	
Data:	 4.68607306              	 5.90182214e-1           	
Data:	 4.68664384              	 5.90171865e-1           	
Data:	 4.68721461              	 5.90161496e-1           	
Data:	 4.68778539              	 5.90151109e-1           	
Data:	 4.68835616              	 5.90140703e-1           	
Data:	 4.68892694              	 5.90130279e-1           	
Data:	 4.68949772              	 5.90119836e-1           	
Data:	 4.69006849              	 5.90109376e-1           	
Data:	 4.69063927              	 5.90098897e-1           	
Data:	 4.69121005              	 5.90088401e-1           	
Data:	 4.69178082              	 5.90077887e-1           	
Data:	 4.69235160              	 5.90067355e-1           	
Data:	 4.69292237              	 5.90056806e-1           	
Data:	 4.69349315              	 5.90046240e-1           	
Data:	 4.69406393              	 5.90035656e-1           	
Data:	 4.69463470              	 5.90025056e-1           	
Data:	 4.69520548              	 5.90014438e-1           	
Data:	 4.69577626              	 5.90003804e-1           	
Data:	 4.69634703              	 5.89993154e-1           	
Data:	 4.69691781              	 5.89982487e-1           	
Data:	 4.69748858              	 5.89971804e-1           	
Data:	 4.69805936              	 5.89961105e-1           	
Data:	 4.69863014              	 5.89950390e-1           	
Data:	 4.69920091              	 5.89939660e-1           	
Data:	 4.69977169              	 5.89928914e-1           	
Data:	 4.70034247              	 5.89918152e-1           	
Data:	 4.70091324              	 5.89907375e-1           	
Data:	 4.70148402              	 5.89896583e-1           	
Data:	 4.70205479              	 5.89885776e-1           	
Data:	 4.70262557              	 5.89874953e-1           	
Data:	 4.70319635              	 5.89864116e-1           	
Data:	 4.70376712              	 5.89853264e-1           	
Data:	 4.70433790              	 5.89842398e-1           	
Data:	 4.70490868              	 5.89831517e-1           	
Data:	 4.70547945              	 5.89820623e-1           	
Data:	 4.70605023              	 5.89809714e-1           	
Data:	 4.70662100              	 5.89798791e-1           	
Data:	 4.70719178              	 5.89787854e-1           	
Data:	 4.70776256              	 5.89776904e-1           	
Data:	 4.70833333              	 5.89765939e-1           	
Data:	 4.70890411              	 5.89754962e-1           	
Data:	 4.70947489              	 5.89743971e-1           	
Data:	 4.71004566              	 5.89732966e-1           	
Data:	 4.71061644              	 5.89721948e-1           	
Data:	 4.71118721              	 5.89710918e-1           	
Data:	 4.71175799              	 5.89699874e-1           	
Data:	 4.71232877              	 5.89688817e-1           	
Data:	 4.71289954              	 5.89677747e-1           	
Data:	 4.71347032              	 5.89666665e-1           	
Data:	 4.71404110              	 5.89655571e-1           	
Data:	 4.71461187              	 5.89644464e-1           	
Data:	 4.71518265              	 5.89633345e-1           	
Data:	 4.71575342              	 5.89622214e-1           	
Data:	 4.71632420              	 5.89611071e-1           	
Data:	 4.71689498              	 5.89599915e-1           	
Data:	 4.71746575              	 5.89588748e-1           	
Data:	 4.71803653              	 5.89577569e-1           	
Data:	 4.71860731              	 5.89566378e-1           	
Data:	 4.71917808              	 5.89555176e-1           	
Data:	 4.71974886              	 5.89543962e-1           	
Data:	 4.72031963              	 5.89532737e-1           	
Data:	 4.72089041              	 5.89521501e-1           	
Data:	 4.72146119              	 5.89510254e-1           	
Data:	 4.72203196              	 5.89498995e-1           	
Data:	 4.72260274              	 5.89487726e-1           	
Data:	 4.72317352              	 5.89476446e-1           	
Data:	 4.72374429              	 5.89465155e-1           	
Data:	 4.72431507              	 5.89453854e-1           	
Data:	 4.72488584              	 5.89442541e-1           	
Data:	 4.72545662              	 5.89431218e-1           	
Data:	 4.72602740              	 5.89419885e-1           	
Data:	 4.72659817              	 5.89408541e-1           	
Data:	 4.72716895              	 5.89397187e-1           	
Data:	 4.72773973              	 5.89385822e-1           	
Data:	 4.72831050              	 5.89374448e-1           	
Data:	 4.72888128              	 5.89363063e-1           	
Data:	 4.72945205              	 5.89351668e-1           	
Data:	 4.73002283              	 5.89340264e-1           	
Data:	 4.73059361              	 5.89328849e-1           	
Data:	 4.73116438              	 5.89317426e-1           	
Data:	 4.73173516              	 5.89305992e-1           	
Data:	 4.73230594              	 5.89294549e-1           	
Data:	 4.73287671              	 5.89283097e-1           	
Data:	 4.73344749              	 5.89271635e-1           	
Data:	 4.73401826              	 5.89260164e-1           	
Data:	 4.73458904              	 5.89248684e-1           	
Data:	 4.73515982              	 5.89237194e-1           	
Data:	 4.73573059              	 5.89225696e-1           	
Data:	 4.73630137              	 5.89214188e-1           	
Data:	 4.73687215              	 5.89202671e-1           	
Data:	 4.73744292              	 5.89191145e-1           	
Data:	 4.73801370              	 5.89179610e-1           	
Data:	 4.73858447              	 5.89168067e-1           	
Data:	 4.73915525              	 5.89156515e-1           	
Data:	 4.73972603              	 5.89144954e-1           	
Data:	 4.74029680              	 5.89133385e-1           	
Data:	 4.74086758              	 5.89121808e-1           	
Data:	 4.74143836              	 5.89110222e-1           	
Data:	 4.74200913              	 5.89098628e-1           	
Data:	 4.74257991              	 5.89087026e-1           	
Data:	 4.74315068              	 5.89075415e-1           	
Data:	 4.74372146              	 5.89063796e-1           	
Data:	 4.74429224              	 5.89052170e-1           	
Data:	 4.74486301              	 5.89040535e-1           	
Data:	 4.74543379              	 5.89028892e-1           	
Data:	 4.74600457              	 5.89017240e-1           	
Data:	 4.74657534              	 5.89005581e-1           	
Data:	 4.74714612              	 5.88993914e-1           	
Data:	 4.74771689              	 5.88982239e-1           	
Data:	 4.74828767              	 5.88970557e-1           	
Data:	 4.74885845              	 5.88958866e-1           	
Data:	 4.74942922              	 5.88947168e-1           	
Data:	 4.75000000              	 5.88935462e-1           	
Data:	 4.75057078              	 5.88923749e-1           	
Data:	 4.75114155              	 5.88912028e-1           	
Data:	 4.75171233              	 5.88900300e-1           	
Data:	 4.75228311              	 5.88888565e-1           	
Data:	 4.75285388              	 5.88876822e-1           	
Data:	 4.75342466              	 5.88865072e-1           	
Data:	 4.75399543              	 5.88853315e-1           	
Data:	 4.75456621              	 5.88841551e-1           	
Data:	 4.75513699              	 5.88829780e-1           	
Data:	 4.75570776              	 5.88818001e-1           	
Data:	 4.75627854              	 5.88806216e-1           	
Data:	 4.75684932              	 5.88794423e-1           	
Data:	 4.75742009              	 5.88782624e-1           	
Data:	 4.75799087              	 5.88770817e-1           	
Data:	 4.75856164              	 5.88759004e-1           	
Data:	 4.75913242              	 5.88747184e-1           	
Data:	 4.75970320              	 5.88735357e-1           	
Data:	 4.76027397              	 5.88723523e-1           	
Data:	 4.76084475              	 5.88711683e-1           	
Data:	 4.76141553              	 5.88699835e-1           	
Data:	 4.76198630              	 5.88687981e-1           	
Data:	 4.76255708              	 5.88676121e-1           	
Data:	 4.76312785              	 5.88664254e-1           	
Data:	 4.76369863              	 5.88652380e-1           	
Data:	 4.76426941              	 5.88640499e-1           	
Data:	 4.76484018              	 5.88628612e-1           	
Data:	 4.76541096              	 5.88616719e-1           	
Data:	 4.76598174              	 5.88604819e-1           	
Data:	 4.76655251              	 5.88592913e-1           	
Data:	 4.76712329              	 5.88581001e-1           	
Data:	 4.76769406              	 5.88569082e-1           	
Data:	 4.76826484              	 5.88557158e-1           	
Data:	 4.76883562              	 5.88545227e-1           	
Data:	 4.76940639              	 5.88533290e-1           	
Data:	 4.76997717              	 5.88521346e-1           	
Data:	 4.77054795              	 5.88509397e-1           	
Data:	 4.77111872              	 5.88497441e-1           	
Data:	 4.77168950              	 5.88485479e-1           	
Data:	 4.77226027              	 5.88473511e-1           	
Data:	 4.77283105              	 5.88461537e-1           	
Data:	 4.77340183              	 5.88449556e-1           	
Data:	 4.77397260              	 5.88437570e-1           	
Data:	 4.77454338              	 5.88425577e-1           	
Data:	 4.77511416              	 5.88413579e-1           	
Data:	 4.77568493              	 5.88401574e-1           	
Data:	 4.77625571              	 5.88389564e-1           	
Data:	 4.77682648              	 5.88377547e-1           	
Data:	 4.77739726              	 5.88365525e-1           	
Data:	 4.77796804              	 5.88353497e-1           	
Data:	 4.77853881              	 5.88341462e-1           	
Data:	 4.77910959              	 5.88329423e-1           	
Data:	 4.77968037              	 5.88317377e-1           	
Data:	 4.78025114              	 5.88305326e-1           	
Data:	 4.78082192              	 5.88293269e-1           	
Data:	 4.78139269              	 5.88281206e-1           	
Data:	 4.78196347              	 5.88269138e-1           	
Data:	 4.78253425              	 5.88257065e-1           	
Data:	 4.78310502              	 5.88244985e-1           	
Data:	 4.78367580              	 5.88232901e-1           	
Data:	 4.78424658              	 5.88220810e-1           	
Data:	 4.78481735              	 5.88208714e-1           	
Data:	 4.78538813              	 5.88196612e-1           	
Data:	 4.78595890              	 5.88184505e-1           	
Data:	 4.78652968              	 5.88172392e-1           	
Data:	 4.78710046              	 5.88160273e-1           	
Data:	 4.78767123              	 5.88148149e-1           	
Data:	 4.78824201              	 5.88136018e-1           	
Data:	 4.78881279              	 5.88123883e-1           	
Data:	 4.78938356              	 5.88111741e-1           	
Data:	 4.78995434              	 5.88099595e-1           	
Data:	 4.79052511              	 5.88087442e-1           	
Data:	 4.79109589              	 5.88075284e-1           	
Data:	 4.79166667              	 5.88063120e-1           	
Data:	 4.79223744              	 5.88050951e-1           	
Data:	 4.79280822              	 5.88038777e-1           	
Data:	 4.79337900              	 5.88026597e-1           	
Data:	 4.79394977              	 5.88014412e-1           	
Data:	 4.79452055              	 5.88002221e-1           	
Data:	 4.79509132              	 5.87990025e-1           	
Data:	 4.79566210              	 5.87977823e-1           	
Data:	 4.79623288              	 5.87965616e-1           	
Data:	 4.79680365              	 5.87953403e-1           	
Data:	 4.79737443              	 5.87941185e-1           	
Data:	 4.79794521              	 5.87928961e-1           	
Data:	 4.79851598              	 5.87916732e-1           	
Data:	 4.79908676              	 5.87904497e-1           	
Data:	 4.79965753              	 5.87892257e-1           	
Data:	 4.80022831              	 5.87880011e-1           	
Data:	 4.80079909              	 5.87867760e-1           	
Data:	 4.80136986              	 5.87855503e-1           	
Data:	 4.80194064              	 5.87843241e-1           	
Data:	 4.80251142              	 5.87830973e-1           	
Data:	 4.80308219              	 5.87818700e-1           	
Data:	 4.80365297              	 5.87806421e-1           	
Data:	 4.80422374              	 5.87794137e-1           	
Data:	 4.80479452              	 5.87781848e-1           	
Data:	 4.80536530              	 5.87769553e-1           	
Data:	 4.80593607              	 5.87757253e-1           	
Data:	 4.80650685              	 5.87744948e-1           	
Data:	 4.80707763              	 5.87732637e-1           	
Data:	 4.80764840              	 5.87720321e-1           	
Data:	 4.80821918              	 5.87707999e-1           	
Data:	 4.80878995              	 5.87695672e-1           	
Data:	 4.80936073              	 5.87683339e-1           	
Data:	 4.80993151              	 5.87671001e-1           	
Data:	 4.81050228              	 5.87658657e-1           	
Data:	 4.81107306              	 5.87646307e-1           	
